Issue,Volume,Title,Subtitle,Keywords,Abstract,Keywords,Link
Journal of Pidgin and Creole Languages 26:2,Volume 26 (2011),The expression of number in Jamaican Creole,,"inclusiveness, individuation, set nouns, number marking","In this paper I argue that there is no true number morphology in Jamaican Creole (JC). Instead, I show that dem, traditionally taken to be a plural marker, is more properly analyzed as a marker of inclusiveness, a defining characteristic of definiteness. These are expected outcomes of JC being in the class of languages which are claimed to have set nouns, i.e. nouns which, when combined with a numeral X, refer to an X-numbered set of individuals rather than to X number of individuals (Rijkhoff 2004). Since JC does not mark plurality in the same way as its lexifier English, individuation and number in JC cannot be analysed in the same way as is done for English. The proposal for a syntactic analysis of number in JC, given the above, is that functional structure above the NP provides for optional individuation via Cl(assifier)Phrase, and additionally for optional number specification, via Num(ber)Phrase.",https://benjamins.com//catalog/jpcl.26.2.05ste
Journal of Pidgin and Creole Languages 26:2,Volume 26 (2011),Linguistics in the Caribbean,Empowerment through creole language awareness,,,https://benjamins.com//catalog/jpcl.26.2.06kou
Journal of Pidgin and Creole Languages 26:2,Volume 26 (2011),"Review of Rougé (2004): Dictionnaire étymologique des créoles portugais d’Afrique, avec une préface d’Alain Kihm",,,,https://benjamins.com//catalog/jpcl.26.2.07hol
Journal of Pidgin and Creole Languages 26:2,Volume 26 (2011),"Review of Broek, Broek, Joubert & Berry-Haseth (2006): De kleur van mijn eiland. Ideologie en schrijven in het Papiamentu sinds 1863. Vol. 1: Geschiedschrijving",,,,https://benjamins.com//catalog/jpcl.26.2.08kra
Journal of Pidgin and Creole Languages 26:2,Volume 26 (2011),"Review of Maurer (2009): Principense: Grammar, texts, and vocabulary of the Afro-Portuguese creole of the island of Príncipe, Gulf of Guinea",,,,https://benjamins.com//catalog/jpcl.26.2.09qui
Creoles and Typology,Volume 26 (2011),Introduction,,,,https://benjamins.com//catalog/jpcl.26.1.01bha
Creoles and Typology,Volume 26 (2011),,,,,https://benjamins.com/https://doi.org/10.1075/jpcl.26.1.02bak.app
Creoles and Typology,Volume 26 (2011),Creoles are typologically distinct from non-creoles,,"typology, creole languages, substrates, gradual creolization, creole exceptionalism, lexifiers, morphology, diffusion, WALS, phylogenetic methods, trees, networks, language history","In creolist circles, there has been a a long-standing debate whether creoles differ structurally from non-creole languages and thus would form a special class of languages with specific typological properties. This debate about the typological status of creole languages has severely suffered from a lack of systematic empirical study. This paper presents for the first time a number of large-scale empirical investigations of the status of creole languages as a typological class on the basis of different and well-balanced samples of creole and non-creole languages. Using statistical modeling (multiple regression) and recently developed computational tools of quantitative typology (phylogenetic trees and networks), this paper provides robust evidence that creoles indeed form a structurally distinguishable subgroup within the world’s languages. The findings thus seriously challenge approaches that hold that creole languages are structurally indistinguishable from non-creole languages.",https://benjamins.com//catalog/jpcl.26.1.02bak
Creoles and Typology,Volume 26 (2011),Pidgin-creoles as a scattered sprachbund,Comparing Kriyol and Nubi,"sprachbund, punctuation, semantic transparency, substrate-adstrate, typology, Basic Variety, genetic family, default (grammar), language bioprogram, pidgin, linguistic area, punctuated equilibrium","That creole languages resemble each other beyond the diversity of their lexifiers and formative environments is a fact. Similarity should not be overstated, however, as creole languages also differ from each other in important ways. Hence the fundamental issues of creole studies: why are Creoles similar and what makes them different? What kind of a language group do they constitute? A genetic family they certainly are not, nor are they a typological group: creole languages do not constitute a type of their own. Assuming universal grammar viewed as a language bioprogram (LB) to be the principle of creole similarity strongly overstates this similarity. Moreover there are reasons to doubt the reality of the LB. Actually the kind of partial similarities exhibited by creole languages looks rather like what languages in a sprachbund or linguistic area have in common. How can languages scattered all over the world constitute an area, though? An answer is proposed in this study, which rests on two assumptions. First, creole languages constitute a virtual (non-spatial) area by virtue of their very similar origins, namely strong punctuations (catastrophes in a technical sense) involving Basic Variety (pidgin) episodes. Secondly, the (by no means necessary) aftermath of the catastrophe was an exceptional and limited repairing recourse to default grammar, whereby is meant a non-innate (at least not genetically coded), usage-based organization of the sound-meaning interface ensuring semantic transparency, that is the most direct mapping possible given (a) the organization of language sound; (b) the nature of meaning; (c) human preferred ways of associating forms and notions, also relevant for drawing, tool making, and so forth. Beyond that, creole languages are free to differ according to their lexifiers, substrates, adstrates, and so forth.",https://benjamins.com//catalog/jpcl.26.1.03kih
Creoles and Typology,Volume 26 (2011),Creolization and admixture,"Typology, feature pools, and second language acquisition","feature pool, typology, Surinamese creoles, second language acquisition, Sri Lanka Malay, case marking, noun phrases, creole exceptionalism","Proponents of a ‘feature pool’ approach to creolization (e.g. Mufwene 2001, Aboh &amp; Ansaldo 2006) have claimed that the emergence of the new grammar is driven by the syntax-discourse prominence, markedness, and frequency of available features, with typological similarity or dissimilarity of the languages involved playing a crucial role in the competition and selection process. This paper takes a closer look at the predictions of a feature pool-based approach to creolization and tests whether these predictions are borne out by the facts. Three case studies from the Surinamese creoles and Sri Lanka Malay show that the feature pool approach suffers from a number of conceptual, theoretical, and empirical problems. The typology alone of the languages involved in the contact is not a good predictor for the outcome of language contact. The feature pool approach neglects processing constraints: one can only select from what one can process. ‘Creolization’, as in the case of the emergence of the Surinamese Creoles, is not ‘exceptional’, but happens in contact situations in which second language acquisition plays a significant role. The processing restrictions inherent in second language acquisition play an important role in shaping the structural outcome. ’Admixture’, as in the case of Sri Lanka Malay, is not ‘exceptional’ either, but happens in different situations and shows different processes at work. And these processes allow structural outcomes that are very different from those found under the conditions of second language acquisition.",https://benjamins.com//catalog/jpcl.26.1.04pla
